CUSTOM.date [local],CUSTOM.updateTime [local],OSD.flyTime,OSD.flyTime [s],OSD.latitude,OSD.longitude,OSD.height [ft],OSD.heightMax [ft],OSD.vpsHeight [ft],OSD.altitude [ft],OSD.mileage [ft],OSD.hSpeed [MPH],OSD.hSpeedMax [MPH],OSD.xSpeed [MPH],OSD.xSpeedMax [MPH],OSD.ySpeed [MPH],OSD.ySpeedMax [MPH],OSD.zSpeed [MPH],OSD.zSpeedMax [MPH],OSD.pitch,OSD.roll,OSD.yaw,OSD.yaw [360],OSD.directionOfTravel,OSD.flycState,OSD.flycCommand,OSD.flightAction,OSD.gpsNum,OSD.gpsLevel,OSD.isGPSUsed,OSD.nonGPSCause,OSD.droneType,OSD.isSwaveWork,OSD.waveError,OSD.goHomeStatus,OSD.batteryType,OSD.ctrlDevice,OSD.isOnGround,OSD.isMotorOn,OSD.isMotorBlocked,OSD.motorStartFailedCause,OSD.motorFailReason,OSD.isImuPreheated,OSD.imuInitFailReason,OSD.isAcceletorOverRange,OSD.isBarometerDeadInAir,OSD.isCompassError,OSD.isGoHomeHeightModified,OSD.canIOCWork,OSD.isNotEnoughForce,OSD.isOutOfLimit,OSD.isPropellerCatapult,OSD.isVibrating,OSD.isVisionUsed,OSD.voltageWarning,GIMBAL.mode,GIMBAL.pitch,GIMBAL.roll,GIMBAL.yaw,GIMBAL.yaw [360],GIMBAL.isPitchAtLimit,GIMBAL.isRollAtLimit,GIMBAL.isYawAtLimit,GIMBAL.isStuck,CAMERA.isPhoto,CAMERA.isVideo,CAMERA.filename,CAMERA.sdCardIsInserted,CAMERA.sdCardState,RC.downlinkSignal,RC.uplinkSignal,RC.aileron,RC.elevator,RC.throttle,RC.rudder,RC.mode,RC.goHomeDepressed,RC.recordDepressed,RC.shutterDepressed,RC.playbackDepressed,RC.wheelDepressed,RC.wheelOffset,RC.custom1Depressed,RC.custom2Depressed,RC.custom3Depressed,RC.custom4Depressed,BATTERY.chargeLevel,BATTERY.currentPV [V],BATTERY.currentCapacity [mAh],BATTERY.fullCapacity [mAh],BATTERY.voltage [V],BATTERY.isCellVoltageEstimated,BATTERY.cellVoltage1 [V],BATTERY.cellVoltage2 [V],BATTERY.cellVoltage3 [V],BATTERY.cellVoltage4 [V],BATTERY.maxCellVoltageDeviation,BATTERY.isCellVoltageDeviationHigh,BATTERY.isVoltageLow,BATTERY.current [A],BATTERY.temperature [F],BATTERY.minTemperature [F],BATTERY.maxTemperature [F],BATTERY.usefulTime [s],BATTERY.goHomeTime [s],BATTERY.landTime [s],BATTERY.goHomeBattery,BATTERY.landBattery,BATTERY.safeFlyRadius,BATTERY.volumeConsume,BATTERY.status,BATTERY.goHomeStatus,BATTERY.goHomeCountdown,BATTERY.lowWarning,BATTERY.lowWarningGoHome,BATTERY.seriousLowWarning,BATTERY.seriousLowWarningLanding,BATTERY.timesCharged,MC.failSafeAction,MC.isObstacleAvoidanceEnabled,MC.isCollisionAvoidanceEnabled,MC.isRthObstacleAvoidanceEnabled,MC.isBraking,MC.isAvoidingObstacle,MC.isAvoidingActiveObstacle,MC.isAscentLimitedByObstacle,MC.isLandingConfirmationNeeded,MC.atLowAltitudeLimit,MC.atDistanceLimit,MC.atAirportAltitudeLimit,MC.atAirportBoundary,HOME.latitude,HOME.longitude,HOME.distance [ft],HOME.height [ft],HOME.heightLimit [ft],HOME.isHomeRecord,HOME.goHomeMode,HOME.aircraftHeadDirection,HOME.isDynamicHomePointEnabled,HOME.isReachedLimitDistance,HOME.isReachedLimitHeight,HOME.isCompassCalibrating,HOME.compassCalibrationState,HOME.isMultipleFlightModeEnabled,HOME.isBeginnerMode,HOME.isIOCEnabled,HOME.iocMode,HOME.goHomeHeight [ft],HOME.courseLockAngle,HOME.forceLandingHeight [ft],HOME.wind,HOME.dataRecorderFileIndex,RECOVER.appType,RECOVER.appVersion,RECOVER.aircraftName,RECOVER.aircraftSerial,RECOVER.cameraSerial,RECOVER.rcSerial,RECOVER.batterySerial,DETAILS.totalTime [s],DETAILS.totalDistance [ft],DETAILS.maxHeight [ft],DETAILS.maxHorizontalSpeed [MPH],DETAILS.maxVerticalSpeed [MPH],DETAILS.photoNum,DETAILS.videoTime [s],DETAILS.aircraftName,DETAILS.aircraftSerial,DETAILS.cameraSerial,DETAILS.rcSerial,DETAILS.batterySerial,DETAILS.appName,DETAILS.appType,DETAILS.appVersion,DETAILS.guid,SERIAL.flightController,SERIAL.camera,SERIAL.gimbal,SERIAL.rc,SERIAL.battery,APPGPS.latitude,APPGPS.longitude,APPGPS.accuracy,APP.message,APP.tip,APP.warning
6/13/2023,37:02.7,0m 0.1s,0.1,7.347186441,80.9442956,0,0,0.3,496,0,0,0,0,0,0,0,0,0,9.5,0.9,100.9,100.9,,Starting Motors,Other,,25,5,TRUE,,Avata,FALSE,FALSE,,Smart,RC,TRUE,TRUE,FALSE,,,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Free,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,Normal,,,1024,1024,1024,1024,,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,,,,,,TRUE,,,,,,FALSE,FALSE,NA,,,,,,,,,,,,Idle,,,TRUE,,FALSE,0,Hover,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,FALSE,,,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,,,,,Calm,,,,,,,,,554,4,400.2,18.615143,13.869028,0,74062,DJI Avata,1581F4QWB22C6003,4TTTKBT1A100XF,,4YPXKBWFG101BB,DJI Fly,Linux,0.0.1,6E9ACB0B-7C8A-BD18-625E-DCAA44F24C02,,,,,,,,,,,
6/13/2023,37:02.8,0m 0.1s,0.1,7.347186451,80.9442956,0,0,0.3,496,0,0,0,0,0,0,0,0,0,9.5,0.9,100.9,100.9,,Starting Motors,Other,,25,5,TRUE,,Avata,FALSE,FALSE,,Smart,RC,TRUE,TRUE,FALSE,,,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Free,0,0.6,101,101,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,Normal,,,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,,,,,,TRUE,,,,,,FALSE,FALSE,NA,,,,,,,,,,,,Idle,,,TRUE,,FALSE,0,Hover,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7.347162105,80.94428833,9.2,650.2,,TRUE,1,1,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE,FALSE,,98.4,,6.5,Calm,5,,,,,,,,554,4,400.2,18.615143,13.869028,0,74062,DJI Avata,1581F4QWB22C6003,4TTTKBT1A100XF,,4YPXKBWFG101BB,DJI Fly,Linux,0.0.1,6E9ACB0B-7C8A-BD18-625E-DCAA44F24C02,,,,,,,,,Data Recorder File Index is 5.; Set Return to Home (RTH) altitude to 30 m (98 ft).,,Aircraft in low-power state.; RMake sure surrounding area is safe and press Lock button twice to start propellers.; Aircraft in low-power state. Image transmission may stutter. Start propellers or recording to exit.
6/13/2023,37:02.8,0m 0.3s,0.3,7.347186543,80.94429559,0,0,0.3,496,0,0,0,0,0,0,0,0,0,9.5,0.9,100.9,100.9,,Starting Motors,Other,,25,5,TRUE,,Avata,FALSE,FALSE,,Smart,RC,TRUE,TRUE,FALSE,,,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Free,0,0.6,101,101,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,Normal,,,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,,,,,,TRUE,,,,,,FALSE,FALSE,NA,,,,,,,,,,,,Idle,,,TRUE,,FALSE,0,Hover,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7.347162105,80.94428833,9.2,650.2,,TRUE,1,1,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE,FALSE,,98.4,,6.5,Calm,5,,,,,,,,554,4,400.2,18.615143,13.869028,0,74062,DJI Avata,1581F4QWB22C6003,4TTTKBT1A100XF,,4YPXKBWFG101BB,DJI Fly,Linux,0.0.1,6E9ACB0B-7C8A-BD18-625E-DCAA44F24C02,,,,,,,,,,,
6/13/2023,37:03.0,0m 0.5s,0.5,7.347186649,80.94429559,0,0,0.3,496,0,0,0,0,0,0,0,0,0,9.5,0.9,100.9,100.9,,Starting Motors,Other,,25,5,TRUE,,Avata,FALSE,FALSE,,Smart,RC,TRUE,TRUE,FALSE,,,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Free,0,0.6,101,101,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,Normal,100,100,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,,,,,,TRUE,,,,,,FALSE,FALSE,NA,,,,,,,,,,,,Idle,,,TRUE,,FALSE,0,Hover,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7.347162105,80.94428833,9.3,650.2,,TRUE,1,1,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE,FALSE,,98.4,,6.5,Calm,5,,,,,,,,554,4,400.2,18.615143,13.869028,0,74062,DJI Avata,1581F4QWB22C6003,4TTTKBT1A100XF,,4YPXKBWFG101BB,DJI Fly,Linux,0.0.1,6E9ACB0B-7C8A-BD18-625E-DCAA44F24C02,,,,,,,,,,,
6/13/2023,37:03.2,0m 0.7s,0.7,7.347186757,80.94429559,0,0,0.3,496,0.1,0,0,0,0,0,0,0,0,9.5,0.9,100.9,100.9,,Starting Motors,Other,,25,5,TRUE,,Avata,FALSE,FALSE,,Smart,RC,TRUE,TRUE,FALSE,,,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Free,0,0.6,101,101,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,Normal,100,100,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,,,,,,TRUE,,,,,,FALSE,FALSE,NA,,,,,,,,,,,,Idle,,,TRUE,,FALSE,0,Hover,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7.347162105,80.94428833,9.3,650.2,,TRUE,1,1,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE,FALSE,,98.4,,6.5,Calm,5,,,,,,,,554,4,400.2,18.615143,13.869028,0,74062,DJI Avata,1581F4QWB22C6003,4TTTKBT1A100XF,,4YPXKBWFG101BB,DJI Fly,Linux,0.0.1,6E9ACB0B-7C8A-BD18-625E-DCAA44F24C02,,,,,,,,,,,
6/13/2023,37:03.4,0m 0.9s,0.9,7.347186841,80.94429559,0,0,0.3,496,0.1,0,0,0,0,0,0,0,0,9.5,0.9,100.9,100.9,,Starting Motors,Other,,25,5,TRUE,,Avata,FALSE,FALSE,,Smart,RC,TRUE,TRUE,FALSE,,,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Free,0,0.6,101,101,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,Normal,100,100,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,,,,,,TRUE,,,,,,FALSE,FALSE,NA,,,,,,,,,,,,Idle,,,TRUE,,FALSE,0,Hover,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7.347162105,80.94428833,9.3,650.2,,TRUE,1,1,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE,FALSE,,98.4,,6.5,Calm,5,,,,,,,,554,4,400.2,18.615143,13.869028,0,74062,DJI Avata,1581F4QWB22C6003,4TTTKBT1A100XF,,4YPXKBWFG101BB,DJI Fly,Linux,0.0.1,6E9ACB0B-7C8A-BD18-625E-DCAA44F24C02,,,,,,,,,,,
6/13/2023,37:03.6,0m 1.1s,1.1,7.347186926,80.94429559,0,0,0,496,0.1,0,0,0,0,0,0,0,0,9.5,0.9,100.9,100.9,,Starting Motors,Other,,25,5,TRUE,,Avata,TRUE,FALSE,,Smart,RC,TRUE,TRUE,FALSE,,,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Free,0,0.6,101,101,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,Normal,100,100,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,98,,,,16.73,TRUE,4.183,4.183,4.183,4.183,,FALSE,FALSE,NA,,,,0,0,0,23,0,0,0,,Idle,0,0,FALSE,0,FALSE,0,Hover,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7.347162105,80.94428833,9.4,650.2,,TRUE,1,1,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE,FALSE,,98.4,,6.5,Calm,5,,,,,,,,554,4,400.2,18.615143,13.869028,0,74062,DJI Avata,1581F4QWB22C6003,4TTTKBT1A100XF,,4YPXKBWFG101BB,DJI Fly,Linux,0.0.1,6E9ACB0B-7C8A-BD18-625E-DCAA44F24C02,,,,,,,,,,,
6/13/2023,37:03.8,0m 1.3s,1.3,7.347187017,80.94429559,0,0,0,496,0.2,0,0,0,0,0,0,0,0,9.5,0.9,100.9,100.9,,Starting Motors,Other,,25,5,TRUE,,Avata,TRUE,FALSE,,Smart,RC,TRUE,TRUE,FALSE,,,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Free,0,0.6,101,101,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,Normal,100,100,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,98,,,,16.73,TRUE,4.183,4.183,4.183,4.183,,FALSE,FALSE,NA,,,,0,0,0,23,0,0,0,,Idle,0,0,FALSE,0,FALSE,0,Hover,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7.347162105,80.94428833,9.4,650.2,,TRUE,1,1,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE,FALSE,,98.4,,6.5,Calm,5,,,,,,,,554,4,400.2,18.615143,13.869028,0,74062,DJI Avata,1581F4QWB22C6003,4TTTKBT1A100XF,,4YPXKBWFG101BB,DJI Fly,Linux,0.0.1,6E9ACB0B-7C8A-BD18-625E-DCAA44F24C02,,,,,,,,,,,
6/13/2023,37:04.0,0m 1.5s,1.5,7.34718711,80.94429556,0,0,0,496,0.2,0,0,0,0,0,0,0,0,9.5,0.9,100.9,100.9,,Starting Motors,Other,,25,5,TRUE,,Avata,TRUE,FALSE,,Smart,RC,TRUE,TRUE,FALSE,,,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Free,0,0.7,101,101,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,Normal,100,100,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,98,,,,16.73,TRUE,4.183,4.183,4.183,4.183,,FALSE,FALSE,NA,,,,0,0,0,23,0,0,0,,Idle,0,0,FALSE,0,FALSE,0,Hover,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7.347162105,80.94428833,9.4,650.2,,TRUE,1,1,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE,FALSE,,98.4,,6.5,Calm,5,,,,,,,,554,4,400.2,18.615143,13.869028,0,74062,DJI Avata,1581F4QWB22C6003,4TTTKBT1A100XF,,4YPXKBWFG101BB,DJI Fly,Linux,0.0.1,6E9ACB0B-7C8A-BD18-625E-DCAA44F24C02,,,,,,,,,,,
6/13/2023,37:04.2,0m 1.7s,1.7,7.347187183,80.94429553,0,0,0,496,0.2,0,0,0,0,0,0,0,0,9.5,0.9,100.9,100.9,,Manual Takeoff,Other,,25,5,TRUE,,Avata,TRUE,FALSE,,Smart,RC,TRUE,TRUE,FALSE,,,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Free,0,0.6,101,101,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,Normal,100,100,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,98,,,,16.73,TRUE,4.183,4.183,4.183,4.183,,FALSE,FALSE,NA,,,,0,0,0,23,0,0,0,,Idle,0,0,FALSE,0,FALSE,0,Hover,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7.347162105,80.94428833,9.5,650.2,,TRUE,1,1,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE,FALSE,,98.4,,6.5,Calm,5,,,,,,,,554,4,400.2,18.615143,13.869028,0,74062,DJI Avata,1581F4QWB22C6003,4TTTKBT1A100XF,,4YPXKBWFG101BB,DJI Fly,Linux,0.0.1,6E9ACB0B-7C8A-BD18-625E-DCAA44F24C02,,,,,,,,,,,
6/13/2023,37:04.4,0m 1.9s,1.9,7.347187262,80.94429551,0,0,0,496,0.2,0,0,0,0,0,0,0,0,9.5,0.9,100.9,100.9,,Manual Takeoff,Other,,25,5,TRUE,,Avata,TRUE,FALSE,,Smart,RC,TRUE,TRUE,FALSE,,,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Free,0,0.6,101,101,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,Normal,100,100,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,98,,,,16.73,TRUE,4.183,4.183,4.183,4.183,,FALSE,FALSE,NA,,,,0,0,0,23,0,0,0,,Idle,0,0,FALSE,0,FALSE,0,Hover,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7.347162105,80.94428833,9.5,650.2,,TRUE,1,1,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE,FALSE,,98.4,,6.5,Calm,5,,,,,,,,554,4,400.2,18.615143,13.869028,0,74062,DJI Avata,1581F4QWB22C6003,4TTTKBT1A100XF,,4YPXKBWFG101BB,DJI Fly,Linux,0.0.1,6E9ACB0B-7C8A-BD18-625E-DCAA44F24C02,,,,,,,,,,,
6/13/2023,37:04.6,0m 2.1s,2.1,7.347187349,80.9442955,0,0,0,496,0.3,0,0,0,0,0,0,0,0,9.5,1,100.9,100.9,,Manual Takeoff,Other,,25,5,TRUE,,Avata,TRUE,FALSE,,Smart,RC,TRUE,TRUE,FALSE,,,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Free,0,0.7,101,101,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,Normal,100,100,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,98,,,,16.619,TRUE,4.155,4.155,4.155,4.155,,FALSE,FALSE,NA,,,,0,0,0,23,0,0,0,,Idle,0,0,FALSE,0,FALSE,0,Hover,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7.347162105,80.94428833,9.5,650.2,,TRUE,1,1,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE,FALSE,,98.4,,6.5,Calm,5,,,,,,,,554,4,400.2,18.615143,13.869028,0,74062,DJI Avata,1581F4QWB22C6003,4TTTKBT1A100XF,,4YPXKBWFG101BB,DJI Fly,Linux,0.0.1,6E9ACB0B-7C8A-BD18-625E-DCAA44F24C02,,,,,,,,,,,
6/13/2023,37:04.8,0m 2.3s,2.3,7.347187444,80.94429548,0,0,0,496,0.3,0,0,0,0,0,0,0,0,9.5,0.9,100.9,100.9,,Manual Takeoff,Other,,25,5,TRUE,,Avata,TRUE,FALSE,,Smart,RC,TRUE,TRUE,FALSE,,,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Free,0,0.7,101,101,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,Normal,100,100,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,98,,,,16.619,TRUE,4.155,4.155,4.155,4.155,,FALSE,FALSE,NA,,,,0,0,0,23,0,0,0,,Idle,0,0,FALSE,0,FALSE,0,Hover,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7.347162105,80.94428833,9.5,650.2,,TRUE,1,1,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE,FALSE,,98.4,,6.5,Calm,5,,,,,,,,554,4,400.2,18.615143,13.869028,0,74062,DJI Avata,1581F4QWB22C6003,4TTTKBT1A100XF,,4YPXKBWFG101BB,DJI Fly,Linux,0.0.1,6E9ACB0B-7C8A-BD18-625E-DCAA44F24C02,,,,,,,,,,,
6/13/2023,37:05.0,0m 2.5s,2.5,7.347187519,80.94429548,0,0,0,496,0.3,0,0,0,0,0,0,0,0,9.5,0.9,100.9,100.9,,Manual Takeoff,Other,,25,5,TRUE,,Avata,TRUE,FALSE,,Smart,RC,TRUE,TRUE,FALSE,,,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Free,0,0.6,101,101,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,Normal,100,100,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,98,,,,16.619,TRUE,4.155,4.155,4.155,4.155,,FALSE,FALSE,NA,,,,0,0,0,23,0,0,0,,Idle,0,0,FALSE,0,FALSE,0,Hover,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7.347162105,80.94428833,9.6,650.2,,TRUE,1,1,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE,FALSE,,98.4,,6.5,Calm,5,,,,,,,,554,4,400.2,18.615143,13.869028,0,74062,DJI Avata,1581F4QWB22C6003,4TTTKBT1A100XF,,4YPXKBWFG101BB,DJI Fly,Linux,0.0.1,6E9ACB0B-7C8A-BD18-625E-DCAA44F24C02,,,,,,,,,,,
6/13/2023,37:05.2,0m 2.7s,2.7,7.347187599,80.94429544,0,0,0,496,0.4,0,0,0,0,0,0,0,0,9.5,0.9,100.9,100.9,,Manual Takeoff,Other,,25,5,TRUE,,Avata,TRUE,FALSE,,Smart,RC,TRUE,TRUE,FALSE,,,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Free,0,0.6,101.1,101.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,Normal,100,100,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,98,,,,16.619,TRUE,4.155,4.155,4.155,4.155,,FALSE,FALSE,NA,,,,0,0,0,23,0,0,0,,Idle,0,0,FALSE,0,FALSE,0,Hover,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7.347162105,80.94428833,9.6,650.2,,TRUE,1,1,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE,FALSE,,98.4,,6.5,Calm,5,,,,,,,,554,4,400.2,18.615143,13.869028,0,74062,DJI Avata,1581F4QWB22C6003,4TTTKBT1A100XF,,4YPXKBWFG101BB,DJI Fly,Linux,0.0.1,6E9ACB0B-7C8A-BD18-625E-DCAA44F24C02,,,,,,,,,,,
6/13/2023,37:05.4,0m 2.9s,2.9,7.347187659,80.94429542,0,0,0,496,0.4,0,0,0,0,0,0,0,0,9.5,1,100.9,100.9,,Manual Takeoff,Other,,25,5,TRUE,,Avata,TRUE,FALSE,,Smart,RC,TRUE,TRUE,FALSE,,,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Free,0,0.7,101.1,101.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,Normal,100,100,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,98,,,,16.619,TRUE,4.155,4.155,4.155,4.155,,FALSE,FALSE,NA,,,,0,0,0,23,0,0,0,,Idle,0,0,FALSE,0,FALSE,0,Hover,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7.347162105,80.94428833,9.6,650.2,,TRUE,1,1,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE,FALSE,,98.4,,6.5,Calm,5,,,,,,,,554,4,400.2,18.615143,13.869028,0,74062,DJI Avata,1581F4QWB22C6003,4TTTKBT1A100XF,,4YPXKBWFG101BB,DJI Fly,Linux,0.0.1,6E9ACB0B-7C8A-BD18-625E-DCAA44F24C02,,,,,,,,,,,
6/13/2023,37:05.6,0m 3.1s,3.1,7.347187727,80.94429539,0,0,0,496,0.4,0,0,0,0,0,0,0,0,9.5,0.9,100.9,100.9,,Manual Takeoff,Other,,25,5,TRUE,,Avata,TRUE,FALSE,,Smart,RC,TRUE,TRUE,FALSE,,,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,Free,0,0.6,101.1,101.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,Normal,100,100,0,0,0,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,98,,,,16.601,TRUE,4.15,4.15,4.15,4.15,,FALSE,FALSE,NA,,,,0,0,0,23,0,0,0,,Idle,0,0,FALSE,0,FALSE,0,Hover,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7.347162105,80.94428833,9.6,650.2,,TRUE,1,1,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE,FALSE,,98.4,,6.5,Calm,5,,,,,,,,554,4,400.2,18.615143,13.869028,0,74062,DJI Avata,1581F4QWB22C6003,4TTTKBT1A100XF,,4YPXKBWFG101BB,DJI Fly,Linux,0.0.1,6E9ACB0B-7C8A-BD18-625E-DCAA44F24C02,,,,,,,,,,,
